# ids,rot_voxel,cube_x,cube_y,cube_z
193397,54,4,0,2
193528,54,4,0,2
199330,54,3,0,2
203253,54,4,1,1
203277,54,3,1,2
203563,54,4,1,2
203641,54,3,1,2
203652,54,4,2,1
203654,54,4,2,2
212111,54,3,2,2
227665,54,3,1,2
227667,54,3,2,2
227677,54,3,1,2
227730,54,4,2,2
228493,54,4,1,2
229488,54,4,1,2
229506,54,3,1,2
238705,54,3,2,2
238711,54,5,1,2
307858,54,4,2,2
307891,54,4,1,2
328105,54,4,1,2
333411,54,4,1,1
355134,54,3,2,2
378557,54,4,1,2
378677,54,3,2,1
378680,54,4,1,2
378697,54,4,1,2
378701,54,4,1,2
378707,54,4,1,2
394660,54,4,1,2
394662,54,4,1,2
394667,54,4,1,2
394669,54,4,1,2
394682,54,4,1,2
394685,54,4,1,2
394688,54,3,2,2
395155,54,4,2,2
401736,54,5,1,2
401818,54,4,1,2
412014,54,5,1,2
414965,54,4,0,1
446146,54,4,1,2
446155,54,4,0,1
446226,54,4,1,1
447458,54,5,1,1
459543,54,4,1,1
460062,54,4,0,1
465889,54,4,1,1
465895,54,3,1,1
465908,54,2,0,1
465940,54,3,0,1
474919,54,4,1,1
481188,54,3,0,2
481192,54,4,0,2
481196,54,3,0,1
481204,54,3,0,1
481294,54,4,0,1
481313,54,2,1,1
481346,54,4,2,0
481356,54,4,2,1
517204,54,4,2,0
545960,54,3,1,1
556988,54,3,2,2
557963,54,4,0,1
560254,54,3,1,1
573610,54,3,0,2
573617,54,3,1,2
573626,54,4,1,1
603817,54,3,0,1
603818,54,4,2,1
603839,54,3,2,1
603840,54,4,1,1
603863,54,4,1,1
609391,54,2,2,1
615101,54,4,2,1
615107,54,3,1,2
637359,54,3,2,1
637363,54,4,2,1
637366,54,3,2,1
642680,54,4,0,1
642730,54,4,0,1
672794,54,4,2,2
672858,54,3,0,1
677894,54,4,0,2
686743,54,4,0,1
686846,54,4,0,1
688418,54,2,1,1
688426,54,4,1,1
694509,54,3,1,2
694539,54,3,2,1
694552,54,4,1,1
694594,54,3,2,2
694619,54,4,2,1
694634,54,3,1,2
694671,54,3,2,2
706369,54,4,2,1
720324,54,3,2,2
801313,54,3,1,1
801343,54,3,2,1
835665,54,2,2,1
835680,54,4,1,1
847557,54,3,2,2
847666,54,4,2,1
847778,54,3,2,2
856765,54,3,2,2
856768,54,3,2,1
862397,54,4,2,2
863019,54,3,2,2
863045,54,3,2,1
892097,54,4,2,1
924755,54,4,2,1
927405,54,4,2,1
940146,54,2,1,1
967883,54,3,0,1
976426,54,3,0,0
977559,54,3,0,1
977581,54,4,0,1
977583,54,4,0,0
977589,54,3,1,2
977625,54,4,1,1
977663,54,3,2,1
977678,54,3,2,2
103097,55,4,2,2
103099,55,3,2,2
123414,55,5,1,1
123435,55,4,1,1
123439,55,3,2,1
123445,55,4,1,2
123449,55,3,6,3
123453,55,4,6,3
123507,55,3,6,2
123515,55,3,4,3
123525,55,3,6,2
123530,55,3,6,2
123537,55,3,5,2
123544,55,3,7,3
125838,55,3,5,3
125844,55,4,6,3
125854,55,4,6,3
142983,55,4,6,3
143098,55,4,6,3
143129,55,4,6,3
143134,55,4,6,3
143179,55,4,6,3
147664,55,4,6,3
147720,55,4,6,3
147726,55,4,6,3
147732,55,4,6,3
147736,55,3,6,4
147740,55,3,6,3
147745,55,3,6,4
147746,55,3,6,3
147757,55,4,6,3
147859,55,3,6,3
147929,55,4,6,3
147953,55,4,7,3
161221,55,3,6,3
165738,55,3,6,3
165810,55,3,6,3
173096,55,3,6,4
173103,55,3,6,3
173160,55,3,6,3
173260,55,5,4,4
173310,55,3,6,3
173363,55,3,6,4
173366,55,3,6,3
173454,55,3,6,3
173471,55,3,6,3
173473,55,3,6,3
173569,55,4,6,3
177711,55,4,6,3
177754,55,3,6,3
177763,55,3,6,3
177767,55,4,6,4
177775,55,4,5,3
182903,55,3,6,3
182911,55,4,6,4
186073,55,3,6,3
186102,55,3,6,3
192229,55,4,6,3
192232,55,4,6,3
199263,55,4,6,3
199272,55,4,6,3
202640,55,3,6,3
202664,55,3,6,3
212102,55,3,6,3
227695,55,4,6,3
227704,55,4,6,3
228508,55,3,6,3
238443,55,3,6,3
238470,55,3,6,3
238476,55,3,6,3
238683,55,3,6,4
238689,55,3,6,3
240100,55,4,6,4
249529,55,4,6,3
260336,55,3,6,3
260337,55,3,6,4
272191,55,3,6,3
273551,55,4,6,3
273553,55,4,6,3
307945,55,4,6,4
339115,55,3,6,3
343272,55,3,6,3
343359,55,4,6,3
343367,55,4,6,3
343390,55,3,6,3
343567,55,4,6,3
343572,55,3,6,3
343584,55,3,6,3
348126,55,3,6,3
348129,55,3,6,3
356537,55,4,6,3
356541,55,4,6,4
356568,55,4,6,4
356829,55,3,6,4
356832,55,4,6,4
356835,55,3,6,4
368152,55,4,6,4
368163,55,4,6,4
378579,55,4,6,3
383671,55,4,6,3
394715,55,4,6,4
394726,55,4,6,2
394736,55,4,6,3
401738,55,4,6,4
412038,55,4,6,4
415018,55,3,6,4
415029,55,2,6,3
415864,55,3,6,4
415876,55,4,6,4
446246,55,2,7,3
459509,55,3,6,3
459529,55,4,6,2
459626,55,3,6,3
462355,55,3,6,2
462356,55,3,6,3
462357,55,3,6,3
462359,55,3,6,2
462360,55,3,6,3
462362,55,4,6,3
462364,55,4,6,2
462368,55,4,6,3
462383,55,4,7,3
469906,55,3,6,2
475009,55,3,6,3
475033,55,4,6,3
481169,55,3,6,3
481207,55,3,6,3
481211,55,3,6,3
481271,55,3,6,3
502511,55,3,7,4
506408,55,3,6,3
532933,55,3,6,3
534341,55,4,6,3
552405,55,3,6,3
558060,55,3,6,3
573599,55,3,6,3
573679,55,3,6,2
579178,55,3,6,3
584935,55,3,6,3
584951,55,2,7,3
584959,55,2,6,3
585787,55,2,6,3
585959,55,2,6,3
586642,55,3,6,2
591669,55,2,6,3
609595,55,3,6,3
615011,55,3,6,3
615053,55,3,6,3
615075,55,2,6,3
619997,55,3,6,3
624858,55,3,6,3
624866,55,3,6,3
655150,55,4,7,3
671718,55,2,6,3
692294,55,2,6,3
694508,55,3,6,3
699905,55,3,6,3
706383,55,3,6,3
709445,55,3,6,3
717987,55,3,6,3
718005,55,3,6,3
736921,55,3,6,3
736932,55,3,7,3
736948,55,3,6,2
736997,55,3,6,3
751077,55,3,6,3
751114,55,2,6,3
801006,55,2,6,3
801041,55,3,6,3
862384,55,3,6,3
881829,55,2,6,3
881877,55,2,6,2
890646,55,3,6,3
892059,55,3,6,3
924300,55,3,5,3
924304,55,3,5,3
936283,55,3,5,3
936284,55,3,5,3
967996,55,3,5,3
968010,55,3,5,4
968013,55,3,6,3
968015,55,3,6,3
980864,55,3,5,3
980869,55,3,5,3
980878,55,3,5,3
983550,55,4,5,3
983624,55,3,5,3
103098,56,3,5,3
126021,56,3,5,3
163861,56,3,5,3
165328,56,3,5,3
168694,56,3,5,3
186097,56,3,5,3
199256,56,3,5,3
203625,56,3,5,3
220122,56,3,5,3
220233,56,3,4,3
225620,56,3,5,3
228933,56,3,5,3
238448,56,4,5,2
255936,56,3,5,2
272168,56,4,5,3
307787,56,4,5,3
312893,56,3,5,3
319821,56,4,5,3
328112,56,3,5,3
339354,56,3,5,3
339360,56,3,5,3
345321,56,3,5,3
345343,56,3,5,3
345388,56,3,6,3
345409,56,3,6,3
352332,56,4,7,6
376585,56,4,7,6
376610,56,5,5,4
376614,56,4,5,2
376706,56,4,5,3
378724,56,4,5,3
394704,56,4,5,3
417848,56,5,5,3
475071,56,4,5,2
475396,56,4,7,3
481206,56,4,5,3
517202,56,3,7,3
523853,56,2,6,3
530684,56,3,7,4
530686,56,3,6,3
532941,56,3,7,3
573726,56,4,5,3
586908,56,4,5,4
615091,56,3,7,4
641314,56,3,7,4
642797,56,3,6,3
647831,56,6,5,3
694655,56,4,5,2
724081,56,2,6,3
724083,56,3,6,3
801028,56,5,6,2
801337,56,3,6,4
801351,56,3,5,4
831393,56,3,5,3
847506,56,3,6,4
847508,56,3,5,4
892153,56,2,5,4
896213,56,2,6,2
896293,56,4,6,2
896297,56,3,6,3
896317,56,3,6,4
896386,56,3,6,4
896388,56,3,6,4
896390,56,3,5,3
896418,56,3,6,2
967933,56,4,6,3
968060,56,3,6,4
984423,56,4,5,4
984429,56,4,2,3
103100,57,3,6,4
186023,57,3,6,3
186030,57,5,6,2
199308,57,3,6,3
220264,57,4,5,4
228973,57,2,5,3
319655,57,3,5,4
343380,57,3,6,3
351226,57,4,6,2
351346,57,3,6,3
351347,57,3,6,3
352333,57,3,6,3
377120,57,3,6,3
422165,57,3,6,3
447485,57,3,6,3
500772,57,3,6,3
523820,57,3,6,4
532960,57,3,6,3
560318,57,3,6,2
603833,57,4,6,3
603854,57,3,6,3
642734,57,3,6,2
642738,57,3,5,2
642742,57,3,6,3
642745,57,4,6,3
642748,57,3,5,2
655260,57,3,5,3
688422,57,3,6,3
688474,57,3,7,3
694627,57,3,6,3
829739,57,3,6,3
829740,57,3,6,3
831536,57,2,5,3
856860,57,3,5,3
896304,57,4,5,3
914148,57,3,4,2
103104,58,3,6,3
103144,58,3,4,2
103254,58,3,6,2
103284,58,3,6,3
103285,58,3,4,2
108839,58,3,4,2
108840,58,3,4,2
108861,58,4,6,2
123416,58,3,7,3
123417,58,4,5,4
123421,58,3,7,4
123428,58,3,4,2
123430,58,3,5,2
123433,58,3,4,2
123455,58,3,4,2
123456,58,3,5,2
123471,58,3,5,3
125807,58,3,5,2
125809,58,3,5,3
125888,58,3,6,3
125892,58,3,5,2
126023,58,3,5,3
126025,58,3,4,2
141571,58,3,5,3
141581,58,3,5,3
141589,58,4,5,2
141598,58,3,5,2
141600,58,3,6,2
141611,58,3,6,3
141622,58,4,4,4
142989,58,3,6,3
143007,58,2,6,3
147576,58,3,6,3
147577,58,3,6,3
147597,58,2,6,3
147608,58,3,6,3
147682,58,3,6,3
147690,58,3,6,3
147691,58,3,6,3
147692,58,3,6,3
147700,58,3,6,3
147708,58,2,6,4
147709,58,3,6,3
147711,58,3,6,3
147947,58,2,6,4
147972,58,3,6,3
148027,58,3,6,4
148029,58,1,6,4
148035,58,2,6,3
156659,58,3,6,3
165716,58,3,6,3
173068,58,3,6,3
173075,58,2,6,4
173078,58,3,6,4
173079,58,3,6,4
173081,58,1,6,4
173086,58,2,6,3
173099,58,3,6,4
173105,58,3,6,3
173132,58,4,6,4
173229,58,3,6,4
173251,58,3,6,4
173265,58,3,6,4
173278,58,3,6,3
173320,58,3,6,4
173414,58,3,6,4
173437,58,3,6,3
173492,58,3,6,4
186016,58,3,6,3
192228,58,2,6,3
199310,58,3,6,3
202605,58,3,6,3
202618,58,3,6,2
202647,58,3,6,3
202698,58,3,6,3
203521,58,3,6,3
203523,58,3,6,3
220119,58,3,6,2
227701,58,2,6,3
247651,58,3,6,2
267809,58,5,6,3
267813,58,3,7,3
268877,58,3,0,1
268893,58,4,0,1
272160,58,3,0,1
272169,58,3,0,2
272180,58,4,5,3
307711,58,3,6,2
307747,58,3,6,3
312908,58,3,6,3
313040,58,3,6,3
313052,58,4,5,3
328024,58,4,5,2
328104,58,5,4,3
328106,58,3,5,3
328109,58,4,6,3
328111,58,5,4,4
328117,58,3,6,3
328121,58,4,5,3
343202,58,4,5,3
348133,58,3,6,2
348165,58,4,5,3
351326,58,3,5,4
377582,58,3,5,4
409335,58,3,5,2
409338,58,4,5,3
409366,58,5,5,4
409378,58,4,5,4
409383,58,3,5,3
409414,58,5,5,4
412070,58,4,5,4
414968,58,5,4,3
422132,58,4,5,3
422161,58,4,5,4
422193,58,5,5,3
446147,58,4,4,4
447414,58,4,5,4
447433,58,5,5,3
447436,58,4,5,3
461501,58,3,5,4
461502,58,3,6,3
461504,58,3,3,4
462331,58,4,6,2
462332,58,3,6,4
462333,58,3,6,2
462370,58,4,6,3
469891,58,3,7,3
530627,58,4,5,4
530629,58,4,5,3
530635,58,3,6,3
530640,58,3,6,3
530646,58,4,5,3
530668,58,4,5,3
533668,58,3,6,4
533677,58,4,6,4
533683,58,5,6,3
552355,58,3,6,3
552380,58,3,7,3
556994,58,4,5,3
571351,58,4,5,4
573614,58,3,3,5
573686,58,3,7,3
573700,58,3,6,4
586563,58,3,5,4
586603,58,2,5,2
586635,58,4,5,2
609576,58,4,6,3
609657,58,3,6,2
624807,58,3,5,2
624820,58,4,5,2
624888,58,3,6,2
671754,58,3,5,2
688410,58,3,5,2
688420,58,4,5,2
694520,58,3,5,2
699798,58,3,5,2
699800,58,3,5,2
709506,58,2,6,2
709507,58,3,5,2
709508,58,3,5,3
736922,58,3,6,3
736930,58,4,5,3
736949,58,4,5,2
736955,58,4,6,2
736957,58,4,6,3
737621,58,4,6,3
740455,58,3,6,2
749051,58,5,5,2
749089,58,3,5,3
751032,58,4,6,3
751046,58,3,6,3
801312,58,4,6,3
822999,58,4,5,3
831385,58,3,6,3
831582,58,4,6,2
831584,58,3,6,3
835605,58,4,5,4
835612,58,3,5,3
835699,58,4,5,2
851037,58,3,5,2
852647,58,4,5,4
865052,58,3,6,3
865084,58,4,6,2
880967,58,4,5,2
880985,58,3,6,3
880987,58,3,6,3
890612,58,3,6,2
899910,58,3,6,2
936253,58,4,6,4
103105,59,4,5,3
103137,59,3,5,3
103140,59,3,5,3
103244,59,2,5,3
103247,59,3,6,3
103331,59,4,5,4
108828,59,3,5,4
108845,59,2,5,3
108878,59,3,6,3
108929,59,3,4,3
108998,59,5,5,3
123365,59,4,5,3
123398,59,4,5,2
130069,59,3,5,2
143070,59,2,6,3
143089,59,3,5,3
143200,59,4,6,3
147752,59,3,5,3
158938,59,3,6,3
164779,59,3,5,3
165724,59,2,6,3
165842,59,5,5,3
165978,59,4,5,2
166855,59,4,5,3
177695,59,3,5,3
177755,59,2,6,2
177828,59,3,5,3
182882,59,4,5,4
203219,59,4,5,2
203290,59,3,5,3
203509,59,3,5,2
203531,59,1,6,3
203594,59,4,5,3
203596,59,3,5,3
203614,59,3,5,3
203702,59,3,5,2
203714,59,4,5,3
203716,59,4,5,3
203724,59,3,5,2
220184,59,4,5,3
220197,59,4,6,2
220287,59,3,5,3
227708,59,2,6,4
228969,59,3,5,3
228970,59,3,5,3
229510,59,3,5,3
238458,59,4,6,3
238477,59,3,5,2
238483,59,4,5,3
238693,59,4,5,3
238803,59,4,5,3
244763,59,4,5,2
247659,59,4,6,2
264552,59,3,5,2
264555,59,4,5,2
267810,59,4,6,4
287944,59,3,6,2
307693,59,4,5,2
307779,59,4,6,3
307785,59,4,6,2
319645,59,3,6,4
319668,59,3,5,2
319682,59,4,6,3
319856,59,3,6,4
319902,59,3,5,3
319916,59,3,6,3
328086,59,4,6,2
328099,59,3,6,3
328103,59,4,6,3
328126,59,4,5,2
333422,59,4,6,3
333426,59,3,6,3
333429,59,4,5,3
333456,59,3,6,4
343271,59,3,6,3
343278,59,3,5,2
343293,59,3,6,2
344081,59,3,6,4
345379,59,3,6,3
345427,59,3,6,2
352384,59,3,6,4
356686,59,4,6,4
377547,59,4,6,2
377555,59,3,5,2
377559,59,3,6,3
377565,59,5,5,4
377571,59,4,5,3
377615,59,3,5,3
377626,59,2,6,3
378595,59,4,6,3
378731,59,4,5,3
378742,59,3,5,3
378744,59,2,6,3
378752,59,4,5,3
383662,59,4,5,2
383668,59,3,5,3
383683,59,1,6,2
383688,59,4,5,4
391201,59,3,5,3
394710,59,3,5,2
401761,59,2,5,3
401774,59,4,5,3
401837,59,4,5,2
409397,59,3,5,4
422164,59,3,5,3
447341,59,2,6,3
447375,59,4,5,3
447384,59,4,4,3
447505,59,3,5,3
447520,59,4,6,2
447535,59,3,5,2
447537,59,3,5,3
447541,59,3,5,2
460078,59,4,5,3
460085,59,3,4,3
460088,59,3,5,2
460089,59,2,6,3
460090,59,4,5,3
460091,59,3,5,2
460102,59,3,6,2
460103,59,4,5,3
460104,59,3,5,3
460180,59,3,5,3
460189,59,3,5,3
460191,59,4,6,4
460192,59,4,5,2
465916,59,4,5,2
468058,59,3,6,3
468059,59,4,6,3
468061,59,4,5,2
468067,59,5,6,4
474916,59,3,7,4
474931,59,4,7,4
474932,59,4,7,3
474935,59,4,7,4
474936,59,4,7,4
474937,59,5,6,3
475007,59,4,7,4
475049,59,6,4,2
475409,59,4,7,5
481310,59,4,7,4
481320,59,5,7,4
481392,59,4,6,4
517135,59,4,7,5
517160,59,4,7,3
517169,59,4,7,4
517173,59,4,6,4
552332,59,4,7,4
560265,59,3,7,3
560385,59,3,7,4
579167,59,3,6,3
586656,59,4,7,4
615029,59,5,7,4
620001,59,4,7,4
637490,59,4,7,4
642601,59,3,7,3
642617,59,5,7,3
642620,59,4,6,4
642622,59,4,7,5
642643,59,4,7,3
642645,59,4,7,3
642647,59,4,7,3
642685,59,4,7,3
642702,59,3,7,3
642703,59,3,7,3
642704,59,4,7,3
642706,59,4,7,4
642711,59,4,7,3
642716,59,4,7,3
642718,59,4,7,3
642720,59,3,7,4
642721,59,4,7,3
642727,59,4,7,4
655178,59,3,7,3
655250,59,4,7,3
672793,59,4,7,3
672842,59,3,7,3
672893,59,3,7,3
686820,59,3,7,4
688413,59,4,7,3
688433,59,3,7,3
688466,59,4,7,4
688473,59,3,6,4
688647,59,3,7,3
692290,59,4,7,3
692303,59,4,7,4
694500,59,3,7,3
694609,59,4,7,3
707801,59,4,7,2
709453,59,4,7,3
709454,59,4,7,3
709532,59,3,7,3
709543,59,4,7,4
709559,59,4,7,3
709563,59,4,7,3
709574,59,4,7,3
720354,59,4,7,3
720415,59,3,7,3
724079,59,4,7,3
724087,59,4,7,3
724088,59,4,7,3
724089,59,4,7,3
729709,59,3,7,3
736968,59,4,7,3
737826,59,4,7,3
737848,59,4,7,4
740471,59,3,7,3
740483,59,4,7,4
740488,59,3,7,3
754843,59,4,7,3
787016,59,3,7,3
787019,59,4,7,4
787022,59,3,7,4
787028,59,4,7,3
787035,59,4,7,4
801338,59,3,7,4
801346,59,3,7,4
801352,59,4,7,4
801355,59,5,7,4
831422,59,4,7,4
831428,59,4,7,4
831670,59,3,7,4
831672,59,4,7,3
831673,59,4,7,3
835567,59,4,7,4
835630,59,4,7,4
835650,59,4,7,3
835690,59,3,7,4
838508,59,4,7,4
838517,59,3,7,3
847571,59,4,7,3
847573,59,4,7,4
847575,59,4,7,3
847581,59,3,7,4
852677,59,4,7,3
852699,59,4,6,4
852700,59,4,7,3
852884,59,4,7,4
863044,59,4,7,4
863050,59,4,7,3
865054,59,4,7,3
865107,59,4,7,3
881048,59,4,7,3
881123,59,4,7,4
927468,59,4,7,4
927489,59,4,7,4
927506,59,4,6,4
940063,59,3,7,4
967965,59,3,7,4
968041,59,3,7,4
977634,59,4,7,3
977735,59,4,7,3
103107,60,3,7,3
125802,60,3,7,2
125875,60,3,7,3
143292,60,5,7,2
173542,60,5,7,3
177753,60,5,7,3
245001,60,4,7,2
245008,60,5,7,2
560261,60,4,7,2
757273,60,4,7,3
835594,60,3,7,2
847589,60,4,7,2
940329,60,5,7,2
103109,61,5,7,2
103211,61,5,7,3
125872,61,4,7,2
143046,61,4,7,2
143072,61,4,7,2
143073,61,3,7,2
143149,61,4,7,2
143201,61,4,7,2
156752,61,4,7,2
156753,61,3,7,2
156754,61,4,7,2
165315,61,4,7,3
181665,61,4,7,3
182879,61,4,7,2
186019,61,4,7,2
191869,61,4,7,2
193475,61,4,7,2
193510,61,4,7,3
203243,61,4,7,3
203251,61,4,7,3
203375,61,4,7,2
203636,61,4,7,2
203651,61,4,7,2
203663,61,4,7,3
203665,61,4,7,2
227742,61,3,7,3
227751,61,4,7,2
240139,61,4,6,2
244782,61,3,6,3
351249,61,3,6,3
401729,61,4,6,2
401730,61,4,6,3
414881,61,4,6,3
414909,61,4,6,3
414947,61,4,6,3
414961,61,4,6,3
443168,61,3,5,3
443171,61,3,6,3
459460,61,3,5,3
468171,61,3,6,3
474977,61,3,6,3
474979,61,3,6,3
474989,61,4,6,3
475322,61,3,6,3
545953,61,4,6,3
545965,61,3,6,3
560364,61,4,6,2
568988,61,3,6,3
571341,61,4,6,3
571368,61,3,5,3
583155,61,4,5,3
591722,61,3,5,3
603855,61,3,6,4
609392,61,3,6,3
609402,61,3,6,4
643754,61,4,6,3
655282,61,3,6,3
655289,61,4,4,4
671708,61,3,5,3
677888,61,4,6,3
686843,61,4,6,3
686844,61,4,6,3
688443,61,3,6,3
688513,61,4,6,3
688534,61,4,6,2
688584,61,3,6,3
709530,61,4,6,3
740527,61,4,6,2
801353,61,5,4,2
831522,61,3,5,3
831531,61,3,5,3
831551,61,4,6,3
831552,61,4,5,2
835568,61,3,6,3
849800,61,2,6,3
849803,61,2,5,3
862401,61,3,6,3
862406,61,3,6,2
863015,61,3,6,2
927378,61,3,6,3
940187,61,3,6,3
977595,61,3,6,3
977622,61,3,5,3
977696,61,3,6,2
977698,61,3,6,2
977712,61,3,6,3
981420,61,4,5,3
983717,61,3,6,2
103110,62,3,6,2
103352,62,3,6,3
136514,62,3,6,2
143318,62,4,5,2
143453,62,4,6,2
147935,62,3,6,3
165915,62,3,6,3
202649,62,3,6,3
355021,62,3,5,3
749088,62,3,5,4
787069,62,4,6,3
852651,62,4,6,2
852671,62,4,6,2
103111,63,4,6,3
103213,63,3,6,3
103270,63,3,6,2
103292,63,6,2,5
103303,63,4,6,4
103315,63,3,6,3
103318,63,4,7,4
103328,63,4,6,4
103333,63,3,6,4
103337,63,4,6,3
103344,63,5,6,4
103372,63,4,6,3
103379,63,4,6,4
103381,63,4,6,3
123498,63,4,6,3
123506,63,4,7,3
130079,63,3,6,4
147618,63,4,7,4
147653,63,3,6,4
147660,63,4,7,4
147663,63,4,6,4
147843,63,4,6,4
148007,63,4,6,4
165736,63,4,6,4
177743,63,4,6,4
181680,63,4,7,4
181683,63,5,6,4
181685,63,3,7,4
193368,63,4,6,4
199329,63,3,7,4
202589,63,4,6,4
202642,63,4,6,3
202670,63,4,6,5
203269,63,5,6,4
203346,63,4,6,4
203366,63,4,6,4
203368,63,4,6,4
203372,63,4,6,4
203404,63,3,6,4
203408,63,4,6,3
203414,63,4,6,4
203416,63,4,6,4
203549,63,4,6,4
203554,63,4,6,4
206477,63,4,6,4
220134,63,3,6,4
227741,63,5,6,4
267768,63,3,7,4
268948,63,4,6,3
268961,63,4,6,4
339377,63,3,6,4
348158,63,4,6,3
355117,63,4,6,4
356526,63,4,6,4
367304,63,4,6,3
367314,63,4,6,4
367342,63,3,5,4
376607,63,4,6,4
377622,63,3,6,4
378569,63,4,5,3
409357,63,5,5,4
414916,63,3,5,4
414932,63,3,4,4
414935,63,3,5,3
446110,63,4,6,3
446144,63,4,5,3
446169,63,3,6,4
446205,63,3,6,3
447363,63,3,6,3
447368,63,3,6,3
447574,63,3,6,3
468065,63,3,6,3
469900,63,2,5,3
481240,63,2,6,3
481254,63,3,6,2
481447,63,3,5,4
506362,63,4,6,2
506364,63,3,6,3
517198,63,4,6,4
545961,63,3,6,3
545966,63,2,6,3
556989,63,3,5,3
558049,63,3,5,3
573593,63,2,6,3
573602,63,4,6,3
573707,63,3,6,3
579146,63,4,4,3
585776,63,2,6,4
586659,63,2,5,3
586846,63,3,5,3
642688,63,3,6,3
642693,63,3,5,3
647793,63,4,5,3
647798,63,3,6,3
655247,63,2,6,3
671607,63,3,6,3
671664,63,3,6,4
688397,63,4,5,3
688409,63,4,6,3
688432,63,4,6,4
706387,63,4,6,3
709440,63,3,6,3
709456,63,3,6,2
709582,63,3,6,3
709585,63,4,6,3
709597,63,2,6,3
709630,63,3,5,3
709642,63,4,6,4
720441,63,3,6,3
724124,63,3,6,3
724135,63,4,6,3
724141,63,3,6,3
724147,63,3,6,3
724151,63,3,6,3
724157,63,3,6,4
736902,63,4,7,3
763075,63,4,7,3
831377,63,4,7,3
865067,63,4,7,3
899935,63,4,7,3
924321,63,4,6,3
927535,63,4,7,3
927548,63,3,7,3
940129,63,3,7,3
958268,63,3,7,3
977530,63,3,7,3
977550,63,3,7,3
977638,63,3,7,3
103112,64,3,7,4
103115,64,3,7,3
103130,64,3,7,3
105721,64,3,7,4
125863,64,3,7,3
125871,64,3,7,3
125884,64,3,7,4
125886,64,3,7,4
143000,64,4,7,3
143018,64,3,7,3
143158,64,4,7,3
146933,64,3,7,4
163850,64,4,7,3
163877,64,4,7,3
165828,64,4,7,3
165841,64,3,7,3
165933,64,3,7,4
165948,64,3,7,3
182932,64,4,7,3
186111,64,3,7,3
193378,64,3,7,4
212122,64,3,7,3
212123,64,4,7,3
212124,64,4,7,3
212134,64,3,7,3
212142,64,4,7,3
212143,64,3,7,3
212148,64,3,7,4
223922,64,3,7,3
240044,64,3,7,4
264513,64,4,7,4
268832,64,3,7,3
296231,64,3,7,3
307743,64,5,6,2
328102,64,3,7,3
355114,64,3,7,4
356575,64,3,7,4
356707,64,3,7,3
368145,64,4,7,3
376645,64,4,7,3
376686,64,3,7,3
377642,64,2,7,3
414906,64,2,7,3
417840,64,3,7,3
422124,64,3,7,3
459454,64,4,7,3
459472,64,4,7,3
459477,64,4,7,3
459570,64,2,7,4
461470,64,3,7,3
462343,64,3,7,3
462345,64,3,7,3
508405,64,3,7,3
552389,64,3,7,3
557966,64,4,7,3
584927,64,4,7,3
586621,64,5,6,2
591705,64,3,7,4
615056,64,4,7,3
637459,64,3,7,3
655205,64,4,7,3
655212,64,4,7,2
671550,64,4,7,4
671652,64,3,7,3
672806,64,3,7,4
672838,64,3,7,4
694623,64,2,7,3
694647,64,4,7,3
751118,64,4,7,3
763054,64,3,7,3
787046,64,4,7,4
806058,64,4,7,3
831419,64,4,6,0
835580,64,4,7,3
851058,64,3,7,3
893923,64,4,7,3
924365,64,3,7,3
927291,64,4,7,3
927375,64,3,7,3
977543,64,3,7,3
983718,64,3,7,3
983779,64,4,7,3
103114,65,3,7,3
143210,65,4,7,4
143245,65,3,7,3
147908,65,3,7,3
147912,65,3,7,3
147927,65,4,7,3
166854,65,3,7,3
203581,65,3,7,3
409430,65,3,7,4
409434,65,3,7,3
447518,65,4,7,3
460165,65,4,7,3
460166,65,3,7,4
467972,65,4,5,3
534396,65,4,7,3
694521,65,4,7,3
725740,65,3,7,3
831624,65,4,7,3
962694,65,4,7,3
103116,66,3,7,3
103132,66,3,7,3
125791,66,4,7,3
143365,66,3,7,3
173458,66,3,7,3
296190,66,4,7,3
343280,66,4,7,3
352400,66,3,7,3
356591,66,3,7,3
356597,66,3,7,3
356608,66,3,7,4
356662,66,3,7,3
356678,66,4,7,3
356684,66,4,7,3
376708,66,3,7,3
378572,66,3,7,3
459451,66,4,7,3
465931,66,4,7,3
584967,66,2,7,3
586866,66,2,7,3
586884,66,4,7,3
624827,66,3,7,3
671678,66,4,7,3
737663,66,2,7,3
737677,66,3,7,3
737784,66,3,7,3
847618,66,2,7,4
890604,66,0,5,3
958324,66,2,7,3
983729,66,3,7,3
103117,67,3,7,3
103224,67,3,7,3
103266,67,3,4,3
103295,67,3,7,3
103307,67,3,7,3
103309,67,2,7,3
103339,67,3,7,4
103350,67,3,7,3
105659,67,2,7,3
108829,67,4,7,3
108843,67,4,7,4
108859,67,2,7,3
108870,67,3,7,3
108880,67,3,7,3
123369,67,4,7,3
123384,67,4,7,4
123469,67,4,7,4
123470,67,3,7,3
123482,67,4,7,3
123485,67,4,7,3
123490,67,4,7,3
123491,67,4,7,3
123492,67,3,7,3
123495,67,4,7,3
123500,67,3,6,2
125866,67,4,7,3
125908,67,4,7,3
143038,67,3,7,3
143190,67,3,7,3
143263,67,3,7,3
147621,67,4,7,3
147623,67,3,7,3
147624,67,3,7,3
147626,67,3,7,3
147631,67,4,7,3
147632,67,4,7,3
147634,67,3,7,3
147635,67,4,7,3
147940,67,3,7,3
148001,67,3,7,4
148006,67,4,7,3
