# id,sphere,gamma
191860,843,36
191861,348,98
191862,771,35
191863,510,95
191864,272,97
191865,843,33
191866,552,99
191867,843,41
191868,777,92
191869,847,42
191870,868,45
191871,722,94
191872,178,85
191873,868,45
191874,170,90
191875,722,94
191876,722,94
191877,881,42
191878,889,50
191879,191,90
191880,743,95
191881,178,84
191882,225,90
191883,868,47
191884,777,94
191885,157,88
191886,868,48
191887,722,94
191888,178,85
191889,178,85
191890,238,92
191891,68,77
191892,743,95
191893,554,42
191894,847,43
191895,743,94
191896,881,42
191897,225,90
191898,847,42
191899,743,94
191900,881,42
191901,745,41
191902,204,88
191903,868,47
191904,743,95
191905,178,84
191906,225,90
191907,777,94
191908,902,46
191909,847,43
191910,743,93
191912,847,43
191913,743,94
191914,212,87
191915,743,94
191916,826,41
192204,610,34
192205,610,34
192206,610,32
192207,610,33
192208,843,36
192209,382,94
192210,843,35
192211,610,35
192212,610,34
192213,610,34
192214,843,35
192215,610,33
192216,610,34
192217,610,34
192218,610,34
192219,843,33
192220,610,32
192221,610,33
192222,610,34
192223,610,34
192224,610,30
192225,610,33
192226,610,34
192227,610,32
192228,610,31
192229,610,32
192230,610,33
192231,610,34
192232,610,30
192233,610,36
193346,450,99
193347,610,33
193348,771,40
193349,641,98
193350,843,37
193351,847,42
193352,610,32
193353,607,97
193354,610,35
193355,607,97
193356,610,35
193357,826,39
193358,607,97
193359,610,34
193360,826,39
193361,607,96
193362,610,35
193363,641,96
193364,610,37
193365,641,96
193366,610,34
193367,552,98
193368,610,36
193369,826,39
193370,484,97
193372,450,97
193373,843,37
193374,539,97
193375,610,36
193376,610,29
193377,826,43
193378,610,27
193379,565,93
193380,610,35
193381,675,96
193382,675,96
193383,675,95
193384,610,32
193385,709,95
193386,610,32
193387,610,31
193388,792,40
193389,709,94
193390,610,32
193391,709,93
193392,610,30
193393,826,42
193394,709,94
193395,610,30
193396,675,95
193397,826,40
193398,792,41
193399,610,29
193400,709,94
193401,610,32
193402,610,30
193403,610,35
193404,675,94
193405,610,30
193406,826,41
193407,610,30
193408,709,94
193409,792,43
193410,177,39
193411,843,40
193412,709,94
193413,610,31
193414,813,43
193415,610,32
193416,539,95
193417,610,32
193418,843,38
193419,709,93
193420,610,33
193421,573,97
193422,843,40
193423,709,94
193424,610,34
193425,813,48
193426,466,27
193427,868,46
193428,868,48
193429,675,95
193430,813,46
193431,641,96
193432,847,44
193433,641,97
193434,466,30
193435,233,30
193436,518,99
193437,233,31
193438,607,97
193439,633,91
193440,610,28
193441,777,93
193442,610,28
193443,233,31
193444,233,30
193446,868,46
193447,868,47
193448,868,47
193449,847,44
193450,868,46
193451,586,95
193452,868,45
193453,641,96
193454,868,45
193455,641,96
193456,847,44
193457,607,97
193458,847,43
193459,607,96
193460,847,43
193461,607,96
193463,868,47
193464,868,46
193465,868,47
193466,868,45
193467,868,46
193469,847,44
193470,607,97
193471,847,46
193472,641,96
193473,847,45
193474,607,96
193475,847,44
193476,466,28
193477,610,29
193478,847,45
193479,826,41
193480,641,96
193481,466,30
193482,847,44
193483,847,43
193484,889,53
193485,610,30
193486,709,93
193487,610,29
193488,709,95
193489,610,31
193490,610,30
193491,847,43
193492,466,31
193493,847,44
193494,792,43
193495,847,43
193496,466,27
193497,709,95
193498,641,96
193499,610,29
193500,709,94
193502,847,43
193503,792,41
193504,466,30
193505,233,31
193506,466,29
193507,847,41
193508,610,29
193509,466,30
193510,847,42
193511,466,28
193512,610,32
193513,610,30
193514,610,31
193515,813,45
193516,847,45
193517,847,43
193518,868,48
193519,466,28
193520,233,30
193521,610,28
193522,709,95
193523,709,95
193524,610,28
193525,675,97
193526,518,98
193527,610,30
193528,826,39
193529,641,97
193530,610,29
193531,843,38
193532,843,37
193533,463,96
193534,843,35
194510,565,69
194512,565,69
194513,620,67
194514,476,72
194515,421,74
194516,654,65
194517,620,67
194518,565,69
194520,476,73
194521,565,68
194522,476,73
194523,688,65
194524,546,57
194525,601,61
194526,546,61
194527,546,57
194528,565,69
194529,565,70
194530,599,69
194531,565,69
194532,565,69
194533,565,69
194534,599,69
194535,654,68
194536,601,63
194537,366,76
194538,565,68
194539,601,62
194540,565,70
194541,421,76
194542,599,68
194543,510,72
194545,601,62
199245,607,98
199246,246,92
199247,843,42
199248,868,48
199249,610,34
199250,607,98
199251,843,36
199252,847,43
199253,743,94
199255,259,96
199256,484,99
199257,641,97
199258,868,48
199259,178,88
199260,843,41
199261,743,94
199263,280,95
199264,122,39
199265,641,98
199266,450,97
199267,826,42
199268,709,97
199269,843,40
199270,293,95
199271,675,97
199272,610,32
199273,843,39
199274,282,66
199275,607,97
199276,610,34
199277,826,40
199278,868,48
199279,233,29
199280,847,46
199281,843,40
199282,416,97
199283,607,98
199284,641,96
199285,826,43
199286,889,50
199287,777,93
199288,518,97
199289,610,30
199290,843,37
199291,743,91
199292,675,96
199293,610,31
199294,610,35
199295,824,84
199296,675,97
199297,450,97
199298,610,32
199299,843,37
199300,777,91
199301,675,94
199302,641,96
199303,319,87
199304,610,35
199306,777,91
199307,610,35
199308,826,44
199309,607,98
199310,610,32
199311,709,94
199312,382,95
199313,843,37
199314,743,93
199317,610,31
199318,843,38
199319,709,94
199320,466,29
199321,843,36
199322,743,93
199323,518,99
199324,610,32
199325,843,38
199326,743,93
199327,641,97
199328,610,33
199329,843,36
199330,826,41
199721,478,44
199722,478,46
199723,478,46
199724,478,46
199726,512,49
199727,512,47
199728,423,40
199729,478,44
199730,512,53
199731,478,43
199732,512,46
199733,478,42
199734,478,47
199735,478,48
199736,478,47
199737,478,45
199738,478,48
199739,455,72
199740,366,76
199741,478,42
199742,567,50
199743,512,48
199744,546,53
199745,601,58
199746,455,72
199747,366,76
199748,510,69
199749,567,47
199750,567,51
199751,565,70
199752,512,45
199753,599,68
199754,565,69
199755,455,77
199756,512,51
199757,512,54
199758,510,70
199759,546,46
199760,567,54
199761,544,71
199762,512,47
199763,457,37
199764,510,71
199765,455,74
199766,478,39
199767,512,44
202524,610,29
202525,843,39
202526,610,30
202527,466,28
202528,709,95
202529,826,41
202531,607,98
202532,709,95
202533,843,41
202534,610,30
202535,332,88
202536,675,96
202537,826,41
202539,610,29
202540,518,98
202541,868,47
202542,826,41
202543,610,31
202544,463,96
202545,709,96
202546,826,41
202547,610,32
202548,826,42
202549,610,29
202550,826,42
202551,214,66
202552,573,98
202553,868,49
202554,826,42
202555,610,30
202556,484,96
202557,826,42
202558,843,36
202559,610,31
202561,607,98
202562,709,96
202563,826,41
202564,610,31
202565,206,53
202566,314,95
202567,610,27
202568,843,36
202569,573,99
202570,843,37
202571,573,99
202572,610,27
202573,610,29
202574,826,41
202575,610,34
202576,484,96
202577,610,32
202578,484,95
202579,610,31
202580,610,32
202581,319,89
202582,610,35
202584,610,34
202585,450,96
202586,843,37
202588,610,34
202589,843,35
202590,610,29
202591,843,36
202592,610,29
202593,610,33
202594,573,96
202595,314,94
202596,573,96
202597,610,33
202598,610,34
202599,610,30
202600,843,37
202601,607,95
202602,610,34
202603,280,93
202604,573,97
202605,314,95
202606,610,34
202607,518,97
202608,259,94
202609,843,37
202610,484,96
202611,314,94
202612,843,37
202613,573,96
202614,314,93
202615,484,97
202616,610,34
202617,843,37
202618,348,95
202619,552,96
202620,843,35
202621,212,90
202622,539,96
202623,280,92
202624,348,95
202625,416,96
202626,326,29
202627,573,99
202628,843,37
202629,466,28
202630,225,93
202631,607,98
202632,610,33
202633,607,97
202634,610,32
202635,620,96
202636,610,33
202637,641,98
202638,219,48
202639,641,98
202640,280,94
202641,607,99
202642,843,35
202643,586,98
202644,610,32
202645,675,97
202646,610,32
202647,610,32
202649,610,28
202650,610,32
202651,610,32
202652,610,32
202653,743,92
202654,450,98
202655,610,33
202656,248,64
202657,843,35
202658,607,98
202659,610,33
202660,709,95
202661,382,96
202662,743,94
202663,361,96
202664,280,94
202665,610,28
202666,345,84
202667,610,33
202668,843,37
202669,607,99
202670,843,35
202671,573,99
202672,610,33
202673,709,95
202677,743,93
202678,675,96
202679,709,94
202680,675,95
202681,178,78
202682,743,94
202683,675,96
202684,743,94
202685,382,96
202686,610,29
202687,709,96
202688,675,96
202689,675,97
202690,641,96
202691,641,99
202692,641,97
202693,641,97
202694,641,96
202695,675,95
202696,641,96
202697,675,95
202698,348,95
202699,675,96
202700,743,94
202701,675,96
202702,654,96
202703,709,95
202704,743,93
202705,675,95
202706,675,96
202707,709,94
202708,709,96
202709,743,93
202710,743,92
202711,743,92
202712,743,92
202713,709,93
202714,709,93
202715,641,96
202716,743,92
202717,675,95
202718,675,95
202719,743,92
202720,777,89
202721,743,91
202722,777,89
202723,709,93
202724,709,91
202725,233,33
202726,743,91
202727,709,94
202728,777,92
202729,777,92
202730,743,95
202731,811,90
202732,743,95
202733,777,92
202734,777,92
202735,777,92
202736,743,94
202737,777,92
202738,777,92
202739,777,91
202740,777,91
202741,743,95
202742,756,91
202743,777,92
203206,610,28
203207,610,33
203208,466,30
203209,610,32
203210,185,50
203211,610,30
203212,610,31
203213,610,29
203214,610,31
203215,610,29
203216,843,35
203217,233,30
203218,610,31
203219,843,37
203220,675,96
203221,610,32
203222,641,95
203223,610,33
203224,185,49
203225,610,31
203226,466,30
203227,610,32
203228,641,95
203229,610,32
203230,610,29
203231,610,31
203232,233,31
203233,610,33
203234,847,44
203235,610,28
203236,233,32
203237,610,32
203238,233,31
203239,610,33
203240,233,30
203241,610,33
203242,610,33
203243,847,43
203244,233,31
203245,233,31
203246,610,33
203247,233,31
203248,610,33
203249,233,30
203250,610,33
203251,847,43
203252,314,95
203253,826,40
203254,233,31
203255,610,32
203256,610,32
203257,233,31
203258,610,32
203259,233,31
203260,259,93
203261,233,31
203262,610,33
203263,233,31
203264,610,32
203265,610,31
203266,233,31
203267,610,32
203268,233,30
203269,843,34
203270,709,95
203271,826,42
203272,610,32
203273,826,43
203275,826,41
203276,709,95
203277,826,40
203278,466,27
203279,610,32
203280,233,28
203281,233,32
203282,610,33
203283,178,85
203284,280,94
203285,610,33
203286,610,33
203287,178,84
203288,314,94
203289,743,94
203290,212,88
203291,233,30
203292,843,37
203293,233,31
203294,610,35
203295,233,31
203296,610,34
203297,233,31
203299,610,34
203300,233,31
203301,246,92
203302,233,31
203303,610,34
203304,233,31
203305,610,34
203306,233,31
203307,610,36
203308,233,30
203309,610,35
203310,233,31
203311,610,34
203312,675,94
203313,610,34
203314,233,31
203315,610,34
203316,233,31
203317,610,34
203318,233,31
203319,610,34
203320,233,31
203321,610,34
203322,641,96
203323,610,34
203324,675,96
203325,610,33
203326,675,95
203327,610,32
203328,675,95
203329,610,33
203330,544,88
203331,610,34
203332,843,35
203333,709,94
203334,610,34
203335,709,95
203336,826,40
203337,709,95
203338,610,35
203339,654,93
203340,610,34
203341,233,32
203342,610,35
203343,233,30
203344,843,35
203345,233,32
203346,843,36
203347,709,96
203348,843,36
203349,233,31
203350,610,35
203351,233,31
203352,843,35
203353,233,29
203354,610,36
203355,233,31
203356,610,35
203357,233,30
203358,843,35
203359,233,31
203360,843,35
203361,233,31
203362,610,34
203363,233,31
203364,843,35
203365,233,31
203366,843,35
203367,233,31
203368,843,35
203369,233,30
203370,843,36
203371,233,31
203372,843,35
203373,233,29
203374,843,36
203375,847,42
203376,610,34
203377,709,95
203378,610,33
203379,654,94
203380,610,34
203381,233,31
203382,610,33
203383,610,32
203384,233,31
203386,610,34
203387,466,30
203388,610,34
203389,607,97
203390,610,34
203391,466,29
203392,610,34
203393,641,97
203394,843,35
203395,466,30
203396,843,35
203397,466,30
203398,246,93
203399,466,30
203400,246,93
203401,466,30
203402,843,34
203403,466,30
203404,610,35
203405,135,35
203406,610,35
203407,466,31
203408,843,35
203409,466,30
203410,610,35
203411,466,31
203412,843,34
203413,466,30
203414,610,35
203415,466,30
203416,843,35
203417,466,29
203418,610,34
203419,233,29
203420,610,33
203421,233,29
203422,610,31
203423,466,29
203424,610,33
203425,466,30
203426,610,33
203427,233,30
203428,610,33
203429,233,30
203430,843,34
203431,233,30
203432,246,93
203433,641,97
203434,246,93
203435,641,98
203436,280,93
203437,641,97
203438,280,93
203439,675,96
203440,610,35
203441,641,97
203442,246,93
203443,675,96
203444,280,94
203445,675,97
203446,620,94
203447,280,93
203448,620,95
203449,246,92
203450,280,94
203451,233,30
203452,280,93
203453,641,97
203454,610,35
203455,413,79
203456,280,94
203457,233,28
203458,280,93
203459,599,94
203460,280,94
203461,675,97
203462,610,33
203463,675,97
203464,204,90
203465,233,30
203466,610,33
203467,675,96
203468,610,33
203469,233,29
203470,610,34
203471,233,30
203472,610,34
203473,641,97
203474,610,34
203475,675,97
203476,675,96
203477,847,44
203478,847,47
203479,868,48
203480,847,45
203481,847,45
203482,847,46
203483,610,28
203484,434,84
203485,610,27
203486,610,28
203487,610,28
203488,610,28
203489,610,29
203490,610,29
203491,610,29
203492,610,30
203493,233,29
203494,641,96
203495,610,33
203496,466,30
203497,610,33
203498,826,42
203499,610,29
203500,497,93
203501,233,31
203502,610,29
203503,610,29
203504,610,30
203505,466,28
203506,233,28
203507,484,96
203508,607,95
203509,843,38
203510,610,30
203511,641,95
203512,610,33
203513,610,31
203514,258,31
203515,610,29
203516,233,30
203517,610,30
203518,610,30
203519,843,37
203520,573,96
203521,610,32
203522,233,28
203523,610,32
203524,607,96
203525,552,96
203526,610,34
203527,610,32
203528,233,28
203529,843,37
203530,607,96
203531,843,38
203532,387,88
203533,610,26
203534,429,97
203535,610,33
203536,610,31
203537,610,34
203538,610,35
203539,610,33
203540,610,33
203541,610,33
203542,610,33
203543,610,33
203544,610,33
203545,610,33
203546,610,33
203547,610,33
203548,610,34
203549,610,36
203550,826,39
203551,361,95
203552,610,33
203553,610,33
203554,843,36
203555,610,32
203556,610,34
203557,395,95
203558,610,33
203560,610,34
203561,610,33
203562,610,32
203563,826,40
203564,610,33
203565,843,37
203566,610,34
203567,826,39
203568,843,39
203569,843,38
203570,709,94
203571,233,31
203572,233,30
203573,610,33
203574,233,30
203575,654,92
203576,610,34
203577,847,42
203578,484,98
203579,233,27
203580,185,49
203581,610,37
203582,843,40
203583,466,29
203584,178,84
203585,466,29
203586,178,84
203587,610,28
203588,178,86
203589,607,96
203590,843,39
203591,610,29
203592,178,87
203593,573,98
203594,843,38
203595,539,98
203596,843,38
203597,466,27
203598,843,39
203599,573,96
203600,826,40
203601,552,94
203602,843,39
203603,466,30
203604,843,40
203605,573,96
203606,843,39
203607,610,29
203608,178,84
203609,484,97
203610,843,39
203611,610,29
203612,157,86
203613,607,96
203614,843,38
203615,185,48
203616,826,40
203617,610,29
203618,826,39
203619,610,29
203620,826,39
203621,466,29
203622,826,40
203623,518,95
203624,843,40
203625,484,98
203626,843,36
203627,227,60
203629,826,40
203630,573,96
203631,843,39
203632,607,97
203633,843,39
203634,641,97
203636,847,43
203637,607,98
203638,607,98
203639,675,95
203640,847,45
203641,826,41
203642,826,39
203643,607,98
203644,843,39
203645,476,92
203646,826,42
203647,573,98
203648,847,44
203649,607,98
203650,233,28
203651,847,42
203652,826,40
203653,466,29
203654,826,40
203655,400,86
203656,826,41
203657,607,97
203658,826,40
203659,607,98
203660,586,98
203662,847,39
203663,847,42
203664,847,46
203665,847,43
203666,847,44
203667,847,44
203668,233,29
203669,654,95
203670,143,42
203671,233,28
203672,466,29
203673,233,29
203674,233,30
203675,466,29
203676,233,29
203677,233,29
203678,610,29
203679,847,45
203680,847,45
203681,607,98
203682,868,46
203683,868,47
203685,552,98
203686,847,46
203687,256,77
203688,178,88
203689,484,98
203691,610,29
203692,212,89
203693,610,30
203694,178,88
203695,610,29
203696,212,89
203697,610,29
203698,843,37
203699,610,29
203700,843,37
203701,610,29
203702,843,38
203703,610,29
203704,843,37
203705,463,94
203706,843,39
203707,610,29
203708,843,38
203709,610,28
203710,178,88
203711,353,91
203712,843,39
203713,610,29
203714,843,38
203715,539,96
203716,843,38
203717,573,97
203718,843,38
203719,518,97
203720,843,37
203721,610,29
203722,843,37
203723,610,28
203724,843,37
203725,463,94
203726,843,38
203727,573,96
203728,843,38
203729,610,29
203730,843,39
206433,743,94
206437,743,94
206442,709,94
206443,610,31
206453,709,95
206467,675,95
206468,610,32
206473,610,33
206477,843,36
206478,675,96
206498,709,95
206517,233,29
206524,843,38
206540,675,95
212099,675,97
212100,610,31
212101,675,97
212102,610,31
212103,675,97
212104,314,96
212105,675,97
212106,847,45
212107,843,40
212108,826,40
212109,826,40
212110,826,40
212111,826,39
212112,826,40
212113,847,40
212114,641,98
212115,610,31
212116,675,97
212117,826,42
212118,826,41
212119,610,27
212120,610,26
212121,610,26
212122,610,27
212123,610,28
212124,610,27
212126,610,27
212127,610,28
212128,610,27
212129,610,27
212130,233,25
212132,610,29
212134,610,27
212135,610,26
212136,610,27
212141,610,27
212142,610,28
212143,610,28
212144,610,27
212145,610,27
212146,360,27
212147,610,29
212148,610,27
212149,610,28
212150,243,88
212151,610,29
212152,610,29
